Indicator Code: CG0730
"Indicator Name: Prostate cancer"
Export date: 11/14/2025 1:58:18 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C61"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,ALB,Albania,1995,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,All,Age20_24,[20-24],1.00000000,0.34013605,,0.41373604,
EU,Europe,ALB,Albania,1995,All,Age25_29,[25-29],3.00000000,1.17647059,,1.26368997,
EU,Europe,ALB,Albania,1995,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,All,Age35_39,[35-39],1.00000000,0.37037037,,0.41084634,
EU,Europe,ALB,Albania,1995,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,All,Age45_49,[45-49],1.00000000,0.33783784,,0.66445183,
EU,Europe,ALB,Albania,1995,All,Age50_54,[50-54],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,All,Age55_59,[55-59],2.00000000,0.26809651,,1.60256410,
EU,Europe,ALB,Albania,1995,All,Age60_64,[60-64],9.00000000,0.85388994,,8.93743793,
EU,Europe,ALB,Albania,1995,All,Age65_69,[65-69],14.00000000,1.00286533,,18.54304636,
EU,Europe,ALB,Albania,1995,All,Age70_74,[70-74],16.00000000,0.91272105,,27.87456446,
EU,Europe,ALB,Albania,1995,All,Age75_79,[75-79],18.00000000,1.00446429,,53.09734513,
EU,Europe,ALB,Albania,1995,All,Age80_84,[80-84],14.00000000,0.76419214,,63.06306306,
EU,Europe,ALB,Albania,1995,All,Age85_over,[85+],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,All,Age_unknown,[Unknown],3.00000000,1.14942529,,,
EU,Europe,ALB,Albania,1995,Male,Age_all,[All],82.00000000,0.88058419,7.29693646,5.10013683,
EU,Europe,ALB,Albania,1995,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,Male,Age20_24,[20-24],1.00000000,0.45248869,,0.93196645,
EU,Europe,ALB,Albania,1995,Male,Age25_29,[25-29],3.00000000,1.57068063,,2.83822138,
EU,Europe,ALB,Albania,1995,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,Male,Age35_39,[35-39],1.00000000,0.57803468,,0.81103001,
EU,Europe,ALB,Albania,1995,Male,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,Male,Age45_49,[45-49],1.00000000,0.53475936,,1.27713921,
EU,Europe,ALB,Albania,1995,Male,Age50_54,[50-54],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,Male,Age55_59,[55-59],2.00000000,0.38461538,,3.04878049,
EU,Europe,ALB,Albania,1995,Male,Age60_64,[60-64],9.00000000,1.18110236,,17.44186047,
EU,Europe,ALB,Albania,1995,Male,Age65_69,[65-69],14.00000000,1.44032922,,39.32584270,
EU,Europe,ALB,Albania,1995,Male,Age70_74,[70-74],16.00000000,1.47874307,,63.49206349,
EU,Europe,ALB,Albania,1995,Male,Age75_79,[75-79],18.00000000,1.76817289,,129.49640288,
EU,Europe,ALB,Albania,1995,Male,Age80_84,[80-84],14.00000000,1.56075808,,170.73170732,
EU,Europe,ALB,Albania,1995,Male,Age85_over,[85+],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1995,Male,Age_unknown,[Unknown],3.00000000,1.81818182,,,
EU,Europe,ALB,Albania,1996,All,Age_all,[All],112.00000000,0.66877650,4.45157895,3.41151386,
EU,Europe,ALB,Albania,1996,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,All,Age15_19,[15-19],1.00000000,0.47393365,,0.34904014,
EU,Europe,ALB,Albania,1996,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,All,Age40_44,[40-44],1.00000000,0.34364261,,0.50479556,
EU,Europe,ALB,Albania,1996,All,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,All,Age50_54,[50-54],3.00000000,0.63291139,,2.08913649,
EU,Europe,ALB,Albania,1996,All,Age55_59,[55-59],4.00000000,0.54274084,,3.16455696,
EU,Europe,ALB,Albania,1996,All,Age60_64,[60-64],13.00000000,1.11779880,,12.74509804,
EU,Europe,ALB,Albania,1996,All,Age65_69,[65-69],16.00000000,1.01073910,,20.88772846,
EU,Europe,ALB,Albania,1996,All,Age70_74,[70-74],19.00000000,1.02758248,,32.75862069,
EU,Europe,ALB,Albania,1996,All,Age75_79,[75-79],22.00000000,1.11731844,,63.95348837,
EU,Europe,ALB,Albania,1996,All,Age80_84,[80-84],19.00000000,1.00742312,,84.82142857,
EU,Europe,ALB,Albania,1996,All,Age85_over,[85+],9.00000000,0.36659878,,91.83673469,
EU,Europe,ALB,Albania,1996,All,Age_unknown,[Unknown],5.00000000,1.36239782,,,
EU,Europe,ALB,Albania,1996,Male,Age_all,[All],112.00000000,1.14076187,10.83937750,6.89655172,
EU,Europe,ALB,Albania,1996,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,Male,Age15_19,[15-19],1.00000000,0.67567568,,0.73964497,
EU,Europe,ALB,Albania,1996,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,Male,Age40_44,[40-44],1.00000000,0.57471264,,0.98231827,
EU,Europe,ALB,Albania,1996,Male,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1996,Male,Age50_54,[50-54],3.00000000,0.92879257,,4.04312668,
EU,Europe,ALB,Albania,1996,Male,Age55_59,[55-59],4.00000000,0.74626866,,6.03318250,
EU,Europe,ALB,Albania,1996,Male,Age60_64,[60-64],13.00000000,1.49942330,,24.95201536,
EU,Europe,ALB,Albania,1996,Male,Age65_69,[65-69],16.00000000,1.45719490,,44.44444444,
EU,Europe,ALB,Albania,1996,Male,Age70_74,[70-74],19.00000000,1.70098478,,74.50980392,
EU,Europe,ALB,Albania,1996,Male,Age75_79,[75-79],22.00000000,1.94862710,,156.02836879,
EU,Europe,ALB,Albania,1996,Male,Age80_84,[80-84],19.00000000,2.00845666,,228.91566265,
EU,Europe,ALB,Albania,1996,Male,Age85_over,[85+],9.00000000,0.92118731,,300.00000000,
EU,Europe,ALB,Albania,1996,Male,Age_unknown,[Unknown],5.00000000,2.20264317,,,
EU,Europe,ALB,Albania,1997,All,Age_all,[All],91.00000000,0.56235323,3.75223179,2.73741840,
EU,Europe,ALB,Albania,1997,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,All,Age01_04,[1-4],1.00000000,0.24390244,,0.35026270,
EU,Europe,ALB,Albania,1997,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,All,Age45_49,[45-49],1.00000000,0.27777778,,0.64766839,
EU,Europe,ALB,Albania,1997,All,Age50_54,[50-54],1.00000000,0.21097046,,0.68823125,
EU,Europe,ALB,Albania,1997,All,Age55_59,[55-59],4.00000000,0.55478502,,3.12744332,
EU,Europe,ALB,Albania,1997,All,Age60_64,[60-64],5.00000000,0.46210721,,4.84496124,
EU,Europe,ALB,Albania,1997,All,Age65_69,[65-69],16.00000000,1.21396055,,20.64516129,
EU,Europe,ALB,Albania,1997,All,Age70_74,[70-74],13.00000000,0.79075426,,22.14650767,
EU,Europe,ALB,Albania,1997,All,Age75_79,[75-79],27.00000000,1.39751553,,77.58620690,
EU,Europe,ALB,Albania,1997,All,Age80_84,[80-84],9.00000000,0.53160071,,39.64757709,
EU,Europe,ALB,Albania,1997,All,Age85_over,[85+],11.00000000,0.50831793,,110.00000000,
EU,Europe,ALB,Albania,1997,All,Age_unknown,[Unknown],3.00000000,0.51546392,,,
EU,Europe,ALB,Albania,1997,Male,Age_all,[All],91.00000000,0.92095942,9.46169836,5.58659218,
EU,Europe,ALB,Albania,1997,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,Male,Age01_04,[1-4],1.00000000,0.44052863,,0.67204301,
EU,Europe,ALB,Albania,1997,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,Male,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1997,Male,Age45_49,[45-49],1.00000000,0.40160643,,1.25944584,
EU,Europe,ALB,Albania,1997,Male,Age50_54,[50-54],1.00000000,0.29761905,,1.34408602,
EU,Europe,ALB,Albania,1997,Male,Age55_59,[55-59],4.00000000,0.78277886,,6.01503759,
EU,Europe,ALB,Albania,1997,Male,Age60_64,[60-64],5.00000000,0.66401062,,9.57854406,
EU,Europe,ALB,Albania,1997,Male,Age65_69,[65-69],16.00000000,1.74482007,,44.32132964,
EU,Europe,ALB,Albania,1997,Male,Age70_74,[70-74],13.00000000,1.36554622,,50.98039216,
EU,Europe,ALB,Albania,1997,Male,Age75_79,[75-79],27.00000000,2.33362143,,191.48936170,
EU,Europe,ALB,Albania,1997,Male,Age80_84,[80-84],9.00000000,1.08173077,,108.43373494,
EU,Europe,ALB,Albania,1997,Male,Age85_over,[85+],11.00000000,1.28205128,,366.66666667,
EU,Europe,ALB,Albania,1997,Male,Age_unknown,[Unknown],3.00000000,0.74812968,,,
EU,Europe,ALB,Albania,1998,All,Age_all,[All],112.00000000,0.67977664,4.48743580,3.33889816,
EU,Europe,ALB,Albania,1998,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,All,Age05_09,[5-9],1.00000000,0.53191489,,0.25555840,
EU,Europe,ALB,Albania,1998,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,All,Age15_19,[15-19],1.00000000,0.38461538,,0.34059946,
EU,Europe,ALB,Albania,1998,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,All,Age30_34,[30-34],1.00000000,0.34965035,,0.37105751,
EU,Europe,ALB,Albania,1998,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,All,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,All,Age50_54,[50-54],1.00000000,0.22727273,,0.67934783,
EU,Europe,ALB,Albania,1998,All,Age55_59,[55-59],7.00000000,0.96418733,,5.40123457,
EU,Europe,ALB,Albania,1998,All,Age60_64,[60-64],10.00000000,0.90909091,,9.56937799,
EU,Europe,ALB,Albania,1998,All,Age65_69,[65-69],17.00000000,1.12359551,,21.65605096,
EU,Europe,ALB,Albania,1998,All,Age70_74,[70-74],22.00000000,1.14583333,,37.03703704,
EU,Europe,ALB,Albania,1998,All,Age75_79,[75-79],28.00000000,1.23565755,,79.54545455,
EU,Europe,ALB,Albania,1998,All,Age80_84,[80-84],12.00000000,0.70381232,,52.40174673,
EU,Europe,ALB,Albania,1998,All,Age85_over,[85+],10.00000000,0.41442188,,100.00000000,
EU,Europe,ALB,Albania,1998,All,Age_unknown,[Unknown],2.00000000,0.51020408,,,
EU,Europe,ALB,Albania,1998,Male,Age_all,[All],112.00000000,1.15990058,10.98277609,6.78911317,
EU,Europe,ALB,Albania,1998,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,Male,Age05_09,[5-9],1.00000000,0.82644628,,0.49578582,
EU,Europe,ALB,Albania,1998,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,Male,Age15_19,[15-19],1.00000000,0.57471264,,0.72411296,
EU,Europe,ALB,Albania,1998,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,Male,Age30_34,[30-34],1.00000000,0.46082949,,0.76103501,
EU,Europe,ALB,Albania,1998,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,Male,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,Male,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1998,Male,Age50_54,[50-54],1.00000000,0.31847134,,1.31752306,
EU,Europe,ALB,Albania,1998,Male,Age55_59,[55-59],7.00000000,1.44032922,,10.32448378,
EU,Europe,ALB,Albania,1998,Male,Age60_64,[60-64],10.00000000,1.28369705,,18.79699248,
EU,Europe,ALB,Albania,1998,Male,Age65_69,[65-69],17.00000000,1.68650794,,46.19565217,
EU,Europe,ALB,Albania,1998,Male,Age70_74,[70-74],22.00000000,1.96956132,,84.61538462,
EU,Europe,ALB,Albania,1998,Male,Age75_79,[75-79],28.00000000,2.14559387,,194.44444444,
EU,Europe,ALB,Albania,1998,Male,Age80_84,[80-84],12.00000000,1.47420147,,142.85714286,
EU,Europe,ALB,Albania,1998,Male,Age85_over,[85+],10.00000000,1.09769484,,333.33333333,
EU,Europe,ALB,Albania,1998,Male,Age_unknown,[Unknown],2.00000000,0.73529412,,,
EU,Europe,ALB,Albania,1999,All,Age_all,[All],143.00000000,0.93464052,5.80213697,4.23904666,
EU,Europe,ALB,Albania,1999,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,All,Age05_09,[5-9],1.00000000,0.55248619,,0.25412961,
EU,Europe,ALB,Albania,1999,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,All,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,All,Age50_54,[50-54],2.00000000,0.41841004,,1.35135135,
EU,Europe,ALB,Albania,1999,All,Age55_59,[55-59],12.00000000,1.68067227,,9.20951650,
EU,Europe,ALB,Albania,1999,All,Age60_64,[60-64],11.00000000,1.04364326,,10.46622265,
EU,Europe,ALB,Albania,1999,All,Age65_69,[65-69],16.00000000,1.12676056,,20.27883397,
EU,Europe,ALB,Albania,1999,All,Age70_74,[70-74],37.00000000,2.01305767,,61.97654941,
EU,Europe,ALB,Albania,1999,All,Age75_79,[75-79],26.00000000,1.21779859,,73.44632768,
EU,Europe,ALB,Albania,1999,All,Age80_84,[80-84],22.00000000,1.34886573,,96.06986900,
EU,Europe,ALB,Albania,1999,All,Age85_over,[85+],15.00000000,0.71326676,,150.00000000,
EU,Europe,ALB,Albania,1999,All,Age_unknown,[Unknown],1.00000000,0.21978022,,,
EU,Europe,ALB,Albania,1999,Male,Age_all,[All],143.00000000,1.60909193,14.38846457,8.60409146,
EU,Europe,ALB,Albania,1999,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,Male,Age05_09,[5-9],1.00000000,0.93457944,,0.49212598,
EU,Europe,ALB,Albania,1999,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,Male,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,Male,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,1999,Male,Age50_54,[50-54],2.00000000,0.67114094,,2.61780105,
EU,Europe,ALB,Albania,1999,Male,Age55_59,[55-59],12.00000000,2.50000000,,17.56954612,
EU,Europe,ALB,Albania,1999,Male,Age60_64,[60-64],11.00000000,1.47453083,,20.52238806,
EU,Europe,ALB,Albania,1999,Male,Age65_69,[65-69],16.00000000,1.70394036,,43.12668464,
EU,Europe,ALB,Albania,1999,Male,Age70_74,[70-74],37.00000000,3.30948122,,141.22137405,
EU,Europe,ALB,Albania,1999,Male,Age75_79,[75-79],26.00000000,2.22984563,,179.31034483,
EU,Europe,ALB,Albania,1999,Male,Age80_84,[80-84],22.00000000,2.83505155,,261.90476190,
EU,Europe,ALB,Albania,1999,Male,Age85_over,[85+],15.00000000,1.94300518,,500.00000000,
EU,Europe,ALB,Albania,1999,Male,Age_unknown,[Unknown],1.00000000,0.31446541,,,
EU,Europe,ALB,Albania,2000,All,Age_all,[All],153.00000000,0.93230151,6.64180079,4.91329480,
EU,Europe,ALB,Albania,2000,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,All,Age05_09,[5-9],1.00000000,0.59171598,,0.27480077,
EU,Europe,ALB,Albania,2000,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,All,Age20_24,[20-24],1.00000000,0.40160643,,0.43122035,
EU,Europe,ALB,Albania,2000,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,All,Age35_39,[35-39],2.00000000,0.67567568,,0.84817642,
EU,Europe,ALB,Albania,2000,All,Age40_44,[40-44],1.00000000,0.29411765,,0.52938062,
EU,Europe,ALB,Albania,2000,All,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,All,Age50_54,[50-54],3.00000000,0.64516129,,2.19298246,
EU,Europe,ALB,Albania,2000,All,Age55_59,[55-59],3.00000000,0.45045045,,2.48756219,
EU,Europe,ALB,Albania,2000,All,Age60_64,[60-64],8.00000000,0.74836296,,8.23045267,
EU,Europe,ALB,Albania,2000,All,Age65_69,[65-69],17.00000000,1.15724983,,23.38376891,
EU,Europe,ALB,Albania,2000,All,Age70_74,[70-74],35.00000000,1.77304965,,63.75227687,
EU,Europe,ALB,Albania,2000,All,Age75_79,[75-79],30.00000000,1.43129771,,92.30769231,
EU,Europe,ALB,Albania,2000,All,Age80_84,[80-84],25.00000000,1.24069479,,119.04761905,
EU,Europe,ALB,Albania,2000,All,Age85_over,[85+],20.00000000,0.73529412,,217.39130435,
EU,Europe,ALB,Albania,2000,All,Age_unknown,[Unknown],7.00000000,0.89399745,,,
EU,Europe,ALB,Albania,2000,Male,Age_all,[All],153.00000000,1.61171389,16.22996257,9.61055276,
EU,Europe,ALB,Albania,2000,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,Male,Age05_09,[5-9],1.00000000,0.89285714,,0.51361068,
EU,Europe,ALB,Albania,2000,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,Male,Age20_24,[20-24],1.00000000,0.51282051,,0.93632959,
EU,Europe,ALB,Albania,2000,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,Male,Age35_39,[35-39],2.00000000,0.99502488,,1.62733930,
EU,Europe,ALB,Albania,2000,Male,Age40_44,[40-44],1.00000000,0.44843049,,0.99502488,
EU,Europe,ALB,Albania,2000,Male,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2000,Male,Age50_54,[50-54],3.00000000,0.95541401,,4.09836066,
EU,Europe,ALB,Albania,2000,Male,Age55_59,[55-59],3.00000000,0.65359477,,4.58715596,
EU,Europe,ALB,Albania,2000,Male,Age60_64,[60-64],8.00000000,1.06951872,,15.56420234,
EU,Europe,ALB,Albania,2000,Male,Age65_69,[65-69],17.00000000,1.68150346,,47.88732394,
EU,Europe,ALB,Albania,2000,Male,Age70_74,[70-74],35.00000000,2.81803543,,139.44223108,
EU,Europe,ALB,Albania,2000,Male,Age75_79,[75-79],30.00000000,2.58175559,,215.82733813,
EU,Europe,ALB,Albania,2000,Male,Age80_84,[80-84],25.00000000,2.43427459,,308.64197531,
EU,Europe,ALB,Albania,2000,Male,Age85_over,[85+],20.00000000,2.05128205,,689.65517241,
EU,Europe,ALB,Albania,2000,Male,Age_unknown,[Unknown],7.00000000,1.43442623,,,
EU,Europe,ALB,Albania,2001,All,Age_all,[All],110.00000000,0.72640824,3.90151840,3.58390825,
EU,Europe,ALB,Albania,2001,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2001,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2001,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2001,All,Age10_14,[10-14],1.00000000,0.90909091,,0.30745675,
EU,Europe,ALB,Albania,2001,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2001,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2001,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2001,All,Age30_34,[30-34],1.00000000,0.38910506,,0.46243630,
EU,Europe,ALB,Albania,2001,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ALB,Albania,2001,All,Age40_44,[40-44],2.00000000,0.58651026,,0.92974822,
EU,Europe,ALB,Albania,2001,All,Age45_49,[45-49],1.00000000,0.25125628,,0.58447745,
EU,Europe,ALB,Albania,2001,All,Age50_54,[50-54],1.00000000,0.20202020,,0.69643218,
EU,Europe,ALB,Albania,2001,All,Age55_59,[55-59],5.00000000,0.80906149,,4.16198443,
EU,Europe,ALB,Albania,2001,All,Age60_64,[60-64],14.00000000,1.26353791,,12.35995727,
EU,Europe,ALB,Albania,2001,All,Age65_69,[65-69],20.00000000,1.40252454,,22.82948657,
EU,Europe,ALB,Albania,2001,All,Age70_74,[70-74],28.00000000,1.36986301,,42.77486671,
EU,Europe,ALB,Albania,2001,All,Age75_79,[75-79],22.00000000,1.08749382,,56.18120994,
EU,Europe,ALB,Albania,2001,All,Age80_84,[80-84],10.00000000,0.47869794,,41.28137384,
EU,Europe,ALB,Albania,2001,All,Age85_over,[85+],5.00000000,0.21570319,,33.52329869,
EU,Europe,ALB,Albania,2001,All,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ALB,Albania,2001,Male,Age_all,[All],110.00000000,1.26204681,8.51379626,7.18746141,
EU,Europe,ALB,Albania,2001,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
